Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
1st round vote,Melenchon,942.3053,0.745,0.1949999,0.020821829188480634,0.2523091,0.09691353,0.11645366,0.11736801,0.09182721,0.0688559,0.06435549,0.09441216,0.03908073,0.013467709999999999,0.00735412,0.0313227,0.00627939,3.063108,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Hidalgo,75.31895,0.6649999,0.3156034437548585,0.01723769383402185,0.09595008000000001,0.11886439999999998,0.10459728,0.09499990000000001,0.12187042000000001,0.13034911,0.12696209,0.14637003000000007,0.04279899,0.00642185,0.01081585,0,0,4.044885,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Jadot,198.8808,0.5947361434587954,0.3249999,0.035,0.04651182,0.06086983,0.07355542,0.11605816,0.12430104,0.17343971999999996,0.13400585,0.14366249,0.04746519999999999,0.02546373,0.00758426,0.03778741,0.00929506,4.633106,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Macron,1195.294,0.08370777398698563,0.6694911042806204,0.22464883116622356,0.00259652,0.0008645,0.0033046899999999995,0.011453439999999999,0.02046601,0.04502261,0.11503605,0.27035884,0.28409638,0.13122763,0.0934212,0.0169418,0.00521131,7.485388,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Pecresse,205.1207,0.565,0.3949999,0.00789798396748841,0.08660140000000001,0.08846479,0.10078182999999999,0.08845343,0.11106275,0.08564606,0.12257724,0.1549999,0.12454528000000008,0.00515779,0.00274019,0.01931935,0.00964999,4.447322,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Dupont-Aignan,88.56025,0.7396905496540491,0.2449999,0.0073897363659203765,0.35186392,0.09741823000000001,0.08108487,0.03960444,0.08110241,0.09058447999999998,0.0849999,0.06122124,0.09723734,0.0,0.007389739999999999,0,0.00749343,2.980217,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Zemmour,303.4525,0.8301523302658571,0.14586658537991942,0.010573467017078456,0.38842262000000005,0.1349999,0.10039162999999998,0.09588891,0.03735339,0.07309618,0.05583981,0.07405442,0.01597235,0.005855859999999999,0.0047176,0.00877531,0.00463202,2.249668,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Le Pen,993.0248,0.825,0.1249999,0.0164766378442915,0.33028259,0.16136334,0.11685116,0.09833943,0.04926509,0.06873615,0.05961099,0.04485575,0.02354075,0.0102617,0.00621493,0.02062612,0.010051669999999999,2.316374,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Lassalle,134.5409,0.6819524025779522,0.28583754085188967,0.008086700772776161,0.15824501000000013,0.0649999,0.11680128000000001,0.1093553,0.10755146,0.12499990000000001,0.10169183000000001,0.13686871,0.04727699,0.0080867,0.0,0.01957785,0.00454507,3.796237,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Blank/Null/NA,96.61228,0.665,0.1849999,0.025,0.15431186999999988,0.10729764,0.08283472,0.09718141,0.08641196,0.13655407,0.07499990000000001,0.06063622,0.05308320999999999,0.01616518,0.00598693,0.09171068,0.03282621,3.543736,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Blank,63.86856,0.7149998999999999,0.15589504444753413,0.017191212703088966,0.1750766300000001,0.11786554,0.09326899,0.10362051,0.10213786,0.12386794000000001,0.06920154,0.04792804,0.03876546,0.01253758,0.005,0.07067191,0.040057999999999996,3.2199,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Null,19.09123,0.6090178579379117,0.2185743401551393,0.01024446303354996,0.10150241999999998,0.105,0.08063535,0.11315006999999999,0.04320978,0.16551984000000017,0.0799729,0.057871759999999994,0.08072969,0.01024446,0.0,0.16216373,0,3.858582,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
2nd round vote,Macron,2287.563,0.2826153421785542,0.555,0.13453876461544445,0.02003216,0.02000188,0.02819843,0.05483791999999999,0.06739587,0.09214898,0.129421,0.235,0.18938341000000009,0.07968366,0.0548551,0.02337838,0.00566321,6.358295,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
2nd round vote,Le Pen,1619.66,0.8448019954805328,0.11251423138189497,0.015050448859637206,0.36281851000000004,0.1549999,0.12129472,0.09719349,0.04629094,0.06284387,0.04959168,0.03728278,0.0249999,0.00749112,0.007559330000000001,0.02135377,0.00627999,2.155635,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
2nd round vote,Blank/Null/NA,370.4173,0.8308664309145387,0.099114809162531,0.010417062054067129,0.20110359,0.15219205,0.15210413,0.13823871,0.09895350000000001,0.08827466000000002,0.04196451,0.03733325,0.01981705,0.00493671,0.005480350000000001,0.04202992,0.01757199,2.636322,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
