,id,Authors,Transform,CorrelationCoefficient,StandardError,Tstatistic,Observations,DegreesofFreedom,LaggedDependentVariable,CrossSection,CountryFixedEffects,StartYear,EndYear,AdvancedCountriesOnly,DevelopingCountriesOnly,MixofCountries,NonOLS,JournalName,DevelopmentJournal,YearofPublication,JournalImpactFactor,Primary,Crossauthor,Prior,Gini,TopIncomeShare,BottomIncomeShare,Theil,IncomeShareRatio,HighLowSkilled,OtherIneqVar,TradeGlobalization,FinancialGlobalization,OverallEconomicGlobalization,DataHyperGlobalizationOnly,SocialSpending,IncomeLevel,GDPgrowth,Unemployment,Population,Education,Democracy,PartisanPolitics,Technology,metric,globalization,country_type
335,16,Roser and Crespo Cuaresma 2016,1,0.457,0.117179487,3.9,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
336,16,Roser and Crespo Cuaresma 2016,1,0.076,0.039175258,1.94,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
337,16,Roser and Crespo Cuaresma 2016,1,0.0276,0.009684211,2.85,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
338,16,Roser and Crespo Cuaresma 2016,1,0.0487,0.045514019,1.07,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
339,16,Roser and Crespo Cuaresma 2016,1,0.0215,0.009471366,2.27,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
340,16,Roser and Crespo Cuaresma 2016,1,0.0131,0.004962121,2.64,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
341,16,Roser and Crespo Cuaresma 2016,1,0.0121,0.005817308,2.08,849,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
342,16,Roser and Crespo Cuaresma 2016,1,0.408,0.131189711,3.11,1031,773,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,gini,trade,advanced-only
343,16,Roser and Crespo Cuaresma 2016,1,0.753,0.145086705,5.19,850,954,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,gini,trade,advanced-only
344,16,Roser and Crespo Cuaresma 2016,1,0.457,0.117179487,3.9,849,769,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
345,16,Roser and Crespo Cuaresma 2016,1,0.221,0.131547619,1.68,564,768,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
346,16,Roser and Crespo Cuaresma 2016,1,0.33,0.115789474,2.85,744,483,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
347,16,Roser and Crespo Cuaresma 2016,1,0.238,0.138372093,1.72,447,365,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
348,16,Roser and Crespo Cuaresma 2016,1,0.0157,0.009235294,1.7,447,365,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,gini,financial,advanced-only
349,16,Roser and Crespo Cuaresma 2016,1,-0.0148,0.016818182,-0.88,447,365,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,gini,financial,advanced-only
350,16,Roser and Crespo Cuaresma 2016,1,0.348,0.122535211,2.84,744,662,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
351,16,Roser and Crespo Cuaresma 2016,1,0.334,0.115972222,2.88,744,662,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,gini,trade,advanced-only
352,16,Roser and Crespo Cuaresma 2016,1,0.332,0.116083916,2.86,744,662,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
353,16,Roser and Crespo Cuaresma 2016,1,0.345,0.118965517,2.9,744,662,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
354,16,Roser and Crespo Cuaresma 2016,1,0.34,0.119298246,2.85,744,661,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
355,16,Roser and Crespo Cuaresma 2016,1,0.259,0.187681159,1.38,744,665,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,gini,trade,advanced-only
356,16,Roser and Crespo Cuaresma 2016,1,0.38,0.18627451,2.04,744,662,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,gini,trade,advanced-only
357,16,Roser and Crespo Cuaresma 2016,1,0.15,0.129310345,1.16,326,263,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
358,16,Roser and Crespo Cuaresma 2016,1,0.302,0.151,2.0,523,456,1,0,1,1963,2002,1,0,0,1,Review of Income and Wealth,0,2016,1.211,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,gini,trade,advanced-only
359,17,Rueda and Pontusson 2000,1,0.0004,0.009,0.044444444,217,192,1,0,1,1973,1995,1,0,0,1,World Politics,0,2000,3.25,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,income-share-ratio,trade,advanced-only
360,18,Wu and Hsu 2012,1,1.567,0.521,3.007677543,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
361,18,Wu and Hsu 2012,1,-0.021,0.021,-1.0,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
362,18,Wu and Hsu 2012,1,1.491,0.737,2.023066486,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
363,18,Wu and Hsu 2012,1,-0.033,0.025,-1.32,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
364,18,Wu and Hsu 2012,1,1.672,0.511,3.272015656,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
365,18,Wu and Hsu 2012,1,-0.03,0.02,-1.5,54,46,1,0,0,1980,2005,0,0,1,0,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
366,18,Wu and Hsu 2012,1,4.72,0.695,6.791366906,21,13,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
367,18,Wu and Hsu 2012,1,-0.032,0.029,-1.103448276,21,13,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
368,18,Wu and Hsu 2012,1,5.521,1.084,5.093173432,13,5,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
369,18,Wu and Hsu 2012,1,0.001,0.039,0.025641026,13,5,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
370,18,Wu and Hsu 2012,1,4.64,1.172,3.959044369,16,8,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
371,18,Wu and Hsu 2012,1,-0.021,0.035,-0.6,16,8,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
372,18,Wu and Hsu 2012,1,1.331,0.355,3.749295775,33,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
373,18,Wu and Hsu 2012,1,-0.047,0.023,-2.043478261,33,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
374,18,Wu and Hsu 2012,1,1.07,0.416,2.572115385,41,33,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
375,18,Wu and Hsu 2012,1,-0.033,0.025,-1.32,41,33,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
376,18,Wu and Hsu 2012,1,1.649,0.44,3.747727273,38,30,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
377,18,Wu and Hsu 2012,1,-0.03,0.016,-1.875,38,30,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
378,18,Wu and Hsu 2012,1,3.167,0.823,3.848116646,32,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
379,18,Wu and Hsu 2012,1,-0.034,0.025,-1.36,32,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
380,18,Wu and Hsu 2012,1,0.962,0.417,2.306954436,22,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
381,18,Wu and Hsu 2012,1,-0.056,0.04,-1.4,22,25,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
382,18,Wu and Hsu 2012,1,3.774,0.436,8.655963303,29,21,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
383,18,Wu and Hsu 2012,1,-0.062,0.018,-3.444444444,29,21,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
384,18,Wu and Hsu 2012,1,0.708,0.325,2.178461538,25,17,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
385,18,Wu and Hsu 2012,1,0.005,0.029,0.172413793,25,17,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
386,18,Wu and Hsu 2012,1,4.613,2.572,1.793545879,40,32,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
387,18,Wu and Hsu 2012,1,-0.091,0.032,-2.84375,40,32,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
388,18,Wu and Hsu 2012,1,0.545,0.245,2.224489796,14,6,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gini,financial,mix-of-countries
389,18,Wu and Hsu 2012,1,0.004,0.03,0.133333333,14,6,1,0,0,1980,2005,0,0,1,1,Economic Modelling,0,2012,1.696,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,gini,trade,mix-of-countries
390,19,Han et al. 2012,-1,0.005,0.024,0.208333333,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,bottom-income-share,hyper-globalisation-only,developing-only
391,19,Han et al. 2012,1,0.058,0.02,2.9,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,other,hyper-globalisation-only,developing-only
392,19,Han et al. 2012,1,0.126,0.038,3.315789474,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,top-income-share,hyper-globalisation-only,developing-only
393,19,Han et al. 2012,-1,-0.003,0.008,-0.375,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,bottom-income-share,hyper-globalisation-only,developing-only
394,19,Han et al. 2012,1,0.007,0.002,3.5,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,other,hyper-globalisation-only,developing-only
395,19,Han et al. 2012,1,0.026,0.011,2.363636364,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,top-income-share,hyper-globalisation-only,developing-only
396,19,Han et al. 2012,-1,0.075,0.031,2.419354839,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,bottom-income-share,hyper-globalisation-only,developing-only
397,19,Han et al. 2012,1,0.122,0.06,2.033333333,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,other,hyper-globalisation-only,developing-only
398,19,Han et al. 2012,1,0.181,0.033,5.484848485,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,top-income-share,hyper-globalisation-only,developing-only
399,19,Han et al. 2012,-1,-0.007,0.0014,-5.0,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,bottom-income-share,hyper-globalisation-only,developing-only
400,19,Han et al. 2012,-1,-0.009,0.0032,-2.8125,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,other,hyper-globalisation-only,developing-only
401,19,Han et al. 2012,-1,-0.011,0.0043,-2.558139535,222859,820,0,0,1,1988,2008,0,1,0,1,Journal of International Economics,0,2012,2.168,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,top-income-share,hyper-globalisation-only,developing-only
402,20,Alderson and Nielsen 2002,1,2.341,0.944332392,2.479,187,179,0,0,0,1967,1992,1,0,0,1,American Journal of Sociology,0,2002,3.764,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,gini,financial,advanced-only
403,20,Alderson and Nielsen 2002,1,1.772,0.967248908,1.832,187,177,0,0,0,1967,1992,1,0,0,1,American Journal of Sociology,0,2002,3.764,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,gini,financial,advanced-only
404,20,Alderson and Nielsen 2002,1,1.682,0.809042809,2.079,184,171,0,0,0,1967,1992,1,0,0,1,American Journal of Sociology,0,2002,3.764,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,gini,financial,advanced-only
405,20,Alderson and Nielsen 2002,1,1.038,0.805900621,1.288,184,169,0,0,0,1967,1992,1,0,0,1,American Journal of Sociology,0,2002,3.764,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,gini,financial,advanced-only
406,21,Elmawazini et al. 2013,1,0.21374,0.550025733,0.3886,128,116,0,0,1,1992,2007,0,1,0,0,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,gini,hyper-globalisation-only,developing-only
407,21,Elmawazini et al. 2013,1,0.018272,0.007090415,2.577,128,116,0,0,1,1992,2007,0,1,0,1,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,gini,hyper-globalisation-only,developing-only
408,21,Elmawazini et al. 2013,1,9e-07,3.3e-06,0.2725,128,116,0,0,1,1992,2007,0,1,0,0,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,gini,hyper-globalisation-only,developing-only
409,21,Elmawazini et al. 2013,1,8.84e-07,1.82e-07,4.864,128,116,0,0,1,1992,2007,0,1,0,1,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,gini,hyper-globalisation-only,developing-only
410,21,Elmawazini et al. 2013,1,9.16e-07,1.13e-07,8.085,128,116,0,0,1,1992,2007,0,1,0,1,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,gini,hyper-globalisation-only,developing-only
411,21,Elmawazini et al. 2013,1,0.19172,0.022691443,8.449,128,116,0,0,1,1992,2007,0,1,0,1,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,gini,hyper-globalisation-only,developing-only
412,21,Elmawazini et al. 2013,1,0.24059,0.089571854,2.686,64,52,0,0,1,1992,2007,0,1,0,1,The Journal of Developing Areas,1,2013,0.001,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,gini,hyper-globalisation-only,developing-only
413,22,Kentor 2001,1,-0.028,0.017948718,-1.56,88,78,0,1,0,1980,1997,0,1,0,1,Social Problems,0,2001,2.071,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,gini,financial,developing-only
414,22,Kentor 2001,1,0.0001,0.000526316,0.19,88,78,0,1,0,1980,1997,0,1,0,1,Social Problems,0,2001,2.071,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,gini,trade,developing-only
415,23,Lee 2006,1,-0.05,0.22,-0.227272727,76,45,0,0,1,1951,1992,1,0,0,1,Journal of Policy Modeling,0,2006,1.237,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,gini,trade,advanced-only
416,23,Lee 2006,1,0.1,0.7,0.142857143,76,52,0,0,1,1951,1992,1,0,0,1,Journal of Policy Modeling,0,2006,1.237,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,gini,trade,advanced-only
417,23,Lee 2006,1,0.321,0.02,16.05,76,45,0,0,1,1951,1992,1,0,0,1,Journal of Policy Modeling,0,2006,1.237,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,gini,financial,advanced-only
418,23,Lee 2006,1,0.24,0.12,2.0,76,52,0,0,1,1951,1992,1,0,0,1,Journal of Policy Modeling,0,2006,1.237,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,gini,financial,advanced-only
419,24,Adams 2008,1,0.005,0.002,2.5,175,108,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,gini,trade,developing-only
420,24,Adams 2008,1,0.017,0.004,4.25,155,84,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,gini,trade,developing-only
421,24,Adams 2008,1,0.009,0.004,2.25,136,64,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,gini,trade,developing-only
422,24,Adams 2008,1,0.011,0.005,2.2,136,63,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,gini,trade,developing-only
423,24,Adams 2008,1,0.005,0.006,0.833333333,136,61,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,gini,trade,developing-only
424,24,Adams 2008,1,0.01,0.005,2.0,155,81,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,gini,trade,developing-only
425,24,Adams 2008,1,-0.009,0.021,-0.428571429,175,108,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,gini,financial,developing-only
426,24,Adams 2008,1,-0.115,0.047,-2.446808511,155,84,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,gini,financial,developing-only
427,24,Adams 2008,1,-0.051,0.067,-0.76119403,136,64,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,gini,financial,developing-only
428,24,Adams 2008,1,-0.054,0.071,-0.76056338,136,63,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,gini,financial,developing-only
429,24,Adams 2008,1,-0.051,0.067,-0.76119403,136,61,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,gini,financial,developing-only
430,24,Adams 2008,1,-0.059,0.047,-1.255319149,155,81,0,0,1,1985,2001,0,1,0,1,Journal of Policy Modeling,0,2008,1.237,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,gini,financial,developing-only
431,25,Mah 2013,1,17.4,4.858977939,3.581,23,15,0,0,0,1985,2007,0,1,0,0,Economic Modelling,0,2013,1.696,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,income-share-ratio,trade,developing-only
432,25,Mah 2013,1,17.692,14.05242256,1.259,23,15,0,0,0,1985,2007,0,1,0,0,Economic Modelling,0,2013,1.696,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,income-share-ratio,financial,developing-only
433,25,Mah 2013,1,8.627,2.385785398,3.616,23,15,0,0,0,1985,2007,0,1,0,0,Economic Modelling,0,2013,1.696,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,income-share-ratio,trade,developing-only
434,25,Mah 2013,1,10.902,10.86939182,1.003,23,15,0,0,0,1985,2007,0,1,0,0,Economic Modelling,0,2013,1.696,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,income-share-ratio,financial,developing-only
