Indicator,Category,BASE,ST 1-2,ST 3-5,ST 6-7,1.0,2.0,3.0,4.0,5.0,6.0,7.0,Ne peut choisir,No rep.,moyenne,Question
1st round vote,Dupont-Aignan,88.56025,0.14715224945729038,0.5482250784070731,0.26492337137711336,0.05735489999999999,0.08979738,0.10152523,0.16800426999999998,0.27869558,0.17450572,0.09041763,0.03969926,0,4.464204,"q1v13b_i5. Il existe différentes opinions sur ce qu'est un bon citoyen. En utilisant une échelle de 1 à 7, où 1 veut dire que 'ça n'est pas important du tout' et 7 veut dire que
c'est très important', diriez-vous personnellement, que... ? Pas important du toutTrès important
- Choisir certains produits pour des raisons politiques, éthiques ou environnementales, même s'ils coûtent un peu plus cher..."
1st round vote,Zemmour,303.4525,0.18653298292154458,0.5681254891622247,0.1649999,0.09958046,0.08695255,0.16096651,0.15746273,0.24969654,0.11351617999999998,0.0517249,0.07085903,0.00924144,3.998142,"q1v13b_i5. Il existe différentes opinions sur ce qu'est un bon citoyen. En utilisant une échelle de 1 à 7, où 1 veut dire que 'ça n'est pas important du tout' et 7 veut dire que
c'est très important', diriez-vous personnellement, que... ? Pas important du toutTrès important
- Choisir certains produits pour des raisons politiques, éthiques ou environnementales, même s'ils coûtent un peu plus cher..."
1st round vote,Le Pen,993.0248,0.1683173471599098,0.5459116428914967,0.19247565619710605,0.08596637,0.082351,0.12628798,0.18616655,0.23382691999999997,0.14499990000000001,0.04710601,0.06368539,0.02960988,4.128625,"q1v13b_i5. Il existe différentes opinions sur ce qu'est un bon citoyen. En utilisant une échelle de 1 à 7, où 1 veut dire que 'ça n'est pas important du tout' et 7 veut dire que
c'est très important', diriez-vous personnellement, que... ? Pas important du toutTrès important
- Choisir certains produits pour des raisons politiques, éthiques ou environnementales, même s'ils coûtent un peu plus cher..."
1st round vote,Lassalle,134.5409,0.145,0.5632661146164475,0.2049999,0.0799183,0.065,0.11146581,0.20894159,0.24106577000000012,0.14239283,0.06296156,0.05662656,0.03162758,4.26202,"q1v13b_i5. Il existe différentes opinions sur ce qu'est un bon citoyen. En utilisant une échelle de 1 à 7, où 1 veut dire que 'ça n'est pas important du tout' et 7 veut dire que
c'est très important', diriez-vous personnellement, que... ? Pas important du toutTrès important
- Choisir certains produits pour des raisons politiques, éthiques ou environnementales, même s'ils coûtent un peu plus cher..."
1st round vote,Blank/Null/NA,96.61228,0.11668175101550238,0.5398839567806494,0.20487147182532076,0.075,0.04289724,0.10587360000000001,0.21909222999999983,0.21370285,0.15350399,0.05136757,0.09706400000000001,0.04149851999999999,4.303902,"q1v13b_i5. Il existe différentes opinions sur ce qu'est un bon citoyen. En utilisant une échelle de 1 à 7, où 1 veut dire que 'ça n'est pas important du tout' et 7 veut dire que
c'est très important', diriez-vous personnellement, que... ? Pas important du toutTrès important
- Choisir certains produits pour des raisons politiques, éthiques ou environnementales, même s'ils coûtent un peu plus cher..."
1st round vote,Blank,63.86856,0.14203573714516188,0.564076597311729,0.1930450600420614,0.09761686999999998,0.0444189,0.10364085,0.20428909,0.25614653,0.15350698,0.03953806,0.07545518,0.02538736,4.218477,"q1v13b_i5. Il existe différentes opinions sur ce qu'est un bon citoyen. En utilisant une échelle de 1 à 7, où 1 veut dire que 'ça n'est pas important du tout' et 7 veut dire que
c'est très important', diriez-vous personnellement, que... ? Pas important du toutTrès important
- Choisir certains produits pour des raisons politiques, éthiques ou environnementales, même s'ils coûtent un peu plus cher..."
1st round vote,Null,19.09123,0.08723083845304885,0.5149999,0.22746952396466857,0.01874761,0.06848323,0.09489897,0.2789253,0.14149005,0.15181845,0.07565107,0.12893873,0.04104684,4.462608,"q1v13b_i5. Il existe différentes opinions sur ce qu'est un bon citoyen. En utilisant une échelle de 1 à 7, où 1 veut dire que 'ça n'est pas important du tout' et 7 veut dire que
c'est très important', diriez-vous personnellement, que... ? Pas important du toutTrès important
- Choisir certains produits pour des raisons politiques, éthiques ou environnementales, même s'ils coûtent un peu plus cher..."
2nd round vote,Macron,2287.563,0.07499990000000001,0.5749998999999999,0.295,0.03443161,0.042743750000000004,0.07940918,0.16317972,0.33333102,0.22763364,0.06535204,0.03805298,0.01586858,4.757296,"q1v13b_i5. Il existe différentes opinions sur ce qu'est un bon citoyen. En utilisant une échelle de 1 à 7, où 1 veut dire que 'ça n'est pas important du tout' et 7 veut dire que
c'est très important', diriez-vous personnellement, que... ? Pas important du toutTrès important
- Choisir certains produits pour des raisons politiques, éthiques ou environnementales, même s'ils coûtent un peu plus cher..."
2nd round vote,Le Pen,1619.66,0.16917525900497635,0.5432183297729153,0.1849999,0.08766976,0.08150556,0.12199455,0.18315202,0.23755195000000004,0.1343101,0.05125558,0.07756048,0.025,4.125222,"q1v13b_i5. Il existe différentes opinions sur ce qu'est un bon citoyen. En utilisant une échelle de 1 à 7, où 1 veut dire que 'ça n'est pas important du tout' et 7 veut dire que
c'est très important', diriez-vous personnellement, que... ? Pas important du toutTrès important
- Choisir certains produits pour des raisons politiques, éthiques ou environnementales, même s'ils coûtent un peu plus cher..."
2nd round vote,Blank/Null/NA,370.4173,0.0903154631276671,0.565,0.2344767914457559,0.02911905,0.06119641,0.08141194,0.21541326999999996,0.265,0.16057034,0.07390638,0.08343271,0.0299499,4.58212,"q1v13b_i5. Il existe différentes opinions sur ce qu'est un bon citoyen. En utilisant une échelle de 1 à 7, où 1 veut dire que 'ça n'est pas important du tout' et 7 veut dire que
c'est très important', diriez-vous personnellement, que... ? Pas important du toutTrès important
- Choisir certains produits pour des raisons politiques, éthiques ou environnementales, même s'ils coûtent un peu plus cher..."
