Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Loss of job risk,Zero risk,3478.817,0.5492323971051079,0.1945996009563021,0.19400402493146376,0.15526798,0.08283839000000001,0.10095814000000002,0.07454505,0.04545545,0.09016798,0.05198046,0.06340293,0.07921604,0.05166081,0.14234319,0.05612463,0.006040789999999999,4.711762,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Arthaud,24.07418,0.285,0.31144184350204246,0.18030504050397567,0.0305023,0.02668687,0.035,0.11500782,0.02028383,0.0524005,0.1119369,0.12046122,0.07904369,0.08945908,0.09084595999999999,0.1839504199999999,0.04442141,6.02253,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Poutou,32.85668,0.20713227873297,0.5125779597938684,0.241638138728563,0.02623355,0.02236415,0.04782903,0.015,0.02462759,0.07113269,0.127888,0.17456772999999998,0.21006741000000007,0.09242729,0.14921085,0.03865171,0,6.877076,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Roussel,98.04205,0.5482576098724985,0.28499990000000003,0.09944222912515599,0.12879474,0.05096826,0.09918628,0.065,0.05364075,0.15055779000000008,0.0901486,0.1023008,0.09258405,0.044552350000000004,0.055,0.06726638,0,4.674906,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Melenchon,942.3053,0.485,0.28499990000000003,0.175,0.08551529,0.07634807,0.08763992,0.0826983,0.03710121,0.11130013,0.0725928,0.11191744,0.10499990000000001,0.0458142,0.12637125000000007,0.05474805,0.00295344,5.241321,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Hidalgo,75.31895,0.6449999,0.16816007127024474,0.12885305756386672,0.20032025000000006,0.06200862,0.12158603,0.08383105,0.0629077,0.12233326,0.04113115,0.07574687,0.051282009999999996,0.04695124,0.08190182,0.035,0.015,4.042315,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Jadot,198.8808,0.6715841850998187,0.2254750081455827,0.05058914686586136,0.115,0.06935049,0.1568256799999999,0.13366594,0.043836360000000005,0.15290561,0.06556183,0.09708729999999999,0.06282587,0.0220627,0.02852646,0.052351760000000004,0,3.994024,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Macron,1195.294,0.6948024502758317,0.19264105734656076,0.065,0.20191483999999998,0.10497033,0.12117404,0.09566768,0.07102327,0.10005286999999999,0.05645777,0.07245894,0.0637243,0.026166670000000003,0.03575596,0.04288506,0.00774898,3.547093,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Pecresse,205.1207,0.725,0.16084802752720714,0.08059220741738889,0.19676791000000002,0.13019334,0.15936373,0.09608655,0.07205543,0.07051448,0.04592774,0.0449999,0.06981372,0.04663489999999999,0.0339573,0.03247221,0.00121279,3.401671,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Dupont-Aignan,88.56025,0.5649999,0.2883269864301422,0.10721068425168177,0.12313911,0.03872744,0.09692197999999999,0.12117174,0.02450887,0.16254842999999997,0.061161360000000005,0.09863993000000001,0.12852561,0.0311018,0.07610889,0.030573949999999996,0.0068708300000000005,4.813773,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Zemmour,303.4525,0.595,0.2595884034568837,0.1093473278354932,0.19084156,0.09642096,0.08199876,0.06888271,0.04512986,0.110827,0.05086183,0.07065462,0.13807196,0.03025323,0.07909409,0.03439823,0.00256547,4.329296,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Le Pen,993.0248,0.5756368823819908,0.2208196613015103,0.14499990000000001,0.17061295999999998,0.08305956,0.09670061,0.07632271,0.05532324999999999,0.09361775,0.0663324,0.07146477,0.08302251000000001,0.041121200000000004,0.10468500000000001,0.05112335,0.00661399,4.429953,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Lassalle,134.5409,0.5261560610936898,0.271554820876031,0.15940468660459384,0.10810512,0.06212136,0.09332173,0.08610564,0.04167928,0.135,0.07237974,0.13563665,0.06336186,0.05501312,0.1043916,0.0347972,0.0080867,4.992932,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Blank/Null/NA,96.61228,0.405,0.28482693918412855,0.16164373721435826,0.045,0.025,0.0429152,0.07844567,0.03851552,0.17364836999999997,0.08189395,0.08211834,0.12081477,0.04995099,0.11169274,0.11789785,0.0321066,5.848342,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Blank,63.86856,0.4249999,0.305,0.17084806671702008,0.05031768,0.026576110000000003,0.04265587,0.09499674,0.03909687,0.17288522,0.08916341999999998,0.09896243,0.11666728,0.05021752,0.12063048,0.06571809,0.03211209,5.804906,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
1st round vote,Null,19.09123,0.3401320920653096,0.2662829477199741,0.1336190491655069,0.0,0.00890667,0.03105922,0.05152713,0.0308087,0.21783033,0.05501903,0.05905837,0.15220554,0.0191147,0.11450436,0.24239339,0.01757286,6.372998,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
2nd round vote,Macron,2287.563,0.6449999,0.2249999,0.07704456664144332,0.169615,0.09670011,0.11422872,0.10233296,0.06405778,0.09951249,0.06784976,0.08425154,0.07351811,0.02929657,0.04774802,0.04536206999999999,0.00552905,3.911137,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
2nd round vote,Le Pen,1619.66,0.547030796586938,0.2349999,0.15901281750490842,0.16073799000000003,0.07701042,0.09226776000000002,0.07343782,0.04613983,0.09743712,0.06430936,0.08209297,0.09233568,0.04874705,0.1102658,0.0485216,0.00669603,4.650998,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
2nd round vote,Blank/Null/NA,370.4173,0.5271006510765021,0.24174524246032786,0.15024036404347205,0.11215282,0.07602725,0.09227295999999999,0.09116685,0.04048037,0.115,0.06870287,0.09170579,0.08133648000000002,0.05002156000000001,0.10021883,0.07279385,0.00812037,4.812839,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
